candidate_index,feature_selection__k,regressor__C,regressor__epsilon,split_1_validation_bounded_mae,split_2_validation_bounded_mae,split_3_validation_bounded_mae,mean_validation_bounded_mae,std_validation_bounded_mae,rank
32,200,1.0,0.2,0.22964370319638094,0.3581412934520286,0.4471061019893728,0.3449636995459275,0.0892663074105273,5
33,200,10.0,0.0,0.26451245011722463,0.41995232412555744,0.5373655841648383,0.4072767861358734,0.11175183857517274,22
34,200,10.0,0.1,0.19856992074200827,0.37584970832176573,0.5263297555307995,0.3669164615315245,0.13395640957379992,7
35,200,10.0,0.2,0.33614368870911365,0.39847485889952566,0.49399390577451857,0.40953748446105265,0.06491511904086636,24
36,all,0.01,0.0,0.7245666411035027,0.8400167130375173,0.6947035122400393,0.7530956221270197,0.0626599747323185,42
37,all,0.01,0.1,0.7082972343717094,0.8202186033885193,0.6580607409443036,0.7288588595681774,0.06777845484202837,40
38,all,0.01,0.2,0.7026953546881157,0.8325163221535087,0.6316987464744531,0.7223034744386925,0.0831475934529197,39
39,all,0.1,0.0,0.49590628230612593,0.6695962710180291,0.5806644573669131,0.582055670230356,0.07091546446114001,28
40,all,0.1,0.1,0.5184988009443745,0.6917900967335108,0.5899552182875089,0.6000813719884647,0.07110730173782444,31
41,all,0.1,0.2,0.5366016556326556,0.7088463604849969,0.5877079323859993,0.6110519828345506,0.07223004040760292,34
42,all,1.0,0.0,0.49590628230612593,0.6695962710180291,0.5806644573669131,0.582055670230356,0.07091546446114001,28
43,all,1.0,0.1,0.5184988009443745,0.6917900967335108,0.5899552182875089,0.6000813719884647,0.07110730173782444,31
44,all,1.0,0.2,0.5366016556326556,0.7088463604849969,0.5877079323859993,0.6110519828345506,0.07223004040760292,34
45,all,10.0,0.0,0.49590628230612593,0.6695962710180291,0.5806644573669131,0.582055670230356,0.07091546446114001,28
46,all,10.0,0.1,0.5184988009443745,0.6917900967335108,0.5899552182875089,0.6000813719884647,0.07110730173782444,31
47,all,10.0,0.2,0.5366016556326556,0.7088463604849969,0.5877079323859993,0.6110519828345506,0.07223004040760292,34
