model_key,model,task,condition,subject_id,reference_primary_metric,condition_primary_metric,degradation_positive_is_worse
traditional_classification,Traditional,classification,MISSING_EYE_TRACKING,sub-cp035,0.9142857142857143,0.9142857142857143,0.0
traditional_classification,Traditional,classification,MISSING_EYE_TRACKING,sub-cp036,0.6027777777777777,0.6027777777777777,0.0
traditional_classification,Traditional,classification,MISSING_EYE_TRACKING,sub-cp037,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_EYE_TRACKING,sub-cp038,0.6541666666666666,0.6541666666666666,0.0
traditional_classification,Traditional,classification,MISSING_EYE_TRACKING,sub-cp039,0.5625,0.6309523809523809,-0.06845238095238093
traditional_classification,Traditional,classification,MISSING_EYE_TRACKING,sub-cp042,0.9142857142857143,0.9142857142857143,0.0
traditional_classification,Traditional,classification,MISSING_EYE_TRACKING,sub-cp043,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp003,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp004,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp005,0.830952380952381,0.9142857142857143,-0.08333333333333326
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp006,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp008,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp009,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp011,0.9142857142857143,1.0,-0.08571428571428574
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp012,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp013,0.830952380952381,0.830952380952381,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp014,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp015,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp016,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp017,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp018,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp019,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp020,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp022,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp023,0.8309523809523809,0.8309523809523809,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp024,0.8285714285714286,0.8285714285714286,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp025,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp026,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp027,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp028,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp029,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp030,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp031,0.9142857142857143,0.9142857142857143,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp032,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp033,0.9142857142857143,0.9142857142857143,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp035,0.9142857142857143,1.0,-0.08571428571428574
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp036,0.6027777777777777,0.6027777777777777,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp037,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp038,0.6541666666666666,0.7267857142857144,-0.0726190476190478
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp039,0.5625,0.48636363636363633,0.07613636363636367
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp042,0.9142857142857143,0.9142857142857143,0.0
traditional_classification,Traditional,classification,MISSING_HEAD_MOVEMENT,sub-cp043,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp003,1.0,0.225,0.775
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp004,1.0,0.6267857142857143,0.3732142857142857
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp005,0.830952380952381,0.4083333333333333,0.42261904761904767
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp006,1.0,0.5,0.5
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp008,1.0,0.7428571428571428,0.25714285714285723
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp009,1.0,0.35119047619047616,0.6488095238095238
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp011,0.9142857142857143,0.5,0.41428571428571426
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp012,1.0,0.5142857142857142,0.48571428571428577
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp013,0.830952380952381,0.23636363636363636,0.5945887445887447
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp014,1.0,0.6488095238095237,0.3511904761904763
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp015,1.0,0.3666666666666667,0.6333333333333333
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp016,1.0,0.3678571428571429,0.6321428571428571
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp017,1.0,0.09090909090909091,0.9090909090909091
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp018,1.0,0.41666666666666663,0.5833333333333334
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp019,1.0,0.24285714285714285,0.7571428571428571
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp020,1.0,0.4708333333333333,0.5291666666666667
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp022,1.0,0.4642857142857143,0.5357142857142857
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp023,0.8309523809523809,0.46136363636363636,0.3695887445887445
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp024,0.8285714285714286,0.1,0.7285714285714286
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp025,1.0,0.625,0.375
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp026,1.0,0.5113636363636364,0.48863636363636365
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp027,1.0,0.7375,0.26249999999999996
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp028,1.0,0.22142857142857142,0.7785714285714286
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp029,1.0,0.5541666666666666,0.4458333333333334
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp030,1.0,0.36136363636363633,0.6386363636363637
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp031,0.9142857142857143,0.6458333333333333,0.268452380952381
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp032,1.0,0.5027777777777778,0.49722222222222223
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp033,0.9142857142857143,0.47916666666666663,0.4351190476190476
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp035,0.9142857142857143,0.23214285714285715,0.6821428571428572
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp036,0.6027777777777777,0.494047619047619,0.10873015873015873
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp037,1.0,0.5666666666666667,0.43333333333333335
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp038,0.6541666666666666,0.2403846153846154,0.41378205128205114
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp039,0.5625,0.18253968253968253,0.37996031746031744
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp042,0.9142857142857143,0.33035714285714285,0.5839285714285714
traditional_classification,Traditional,classification,MISSING_FLIGHT_PARAMETER,sub-cp043,1.0,0.43333333333333335,0.5666666666666667
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp003,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp004,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp005,0.830952380952381,0.9142857142857143,-0.08333333333333326
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp006,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp008,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp009,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp011,0.9142857142857143,0.9142857142857143,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp012,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp013,0.830952380952381,0.830952380952381,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp014,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp015,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp016,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp017,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp018,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp019,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp020,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp022,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp023,0.8309523809523809,0.8309523809523809,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp024,0.8285714285714286,0.8285714285714286,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp025,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp026,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp027,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp028,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp029,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp030,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp031,0.9142857142857143,0.9142857142857143,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp032,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp033,0.9142857142857143,0.9142857142857143,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp035,0.9142857142857143,0.9142857142857143,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp036,0.6027777777777777,0.6027777777777777,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp037,1.0,1.0,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp038,0.6541666666666666,0.6541666666666666,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp039,0.5625,0.5625,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp042,0.9142857142857143,0.9142857142857143,0.0
traditional_classification,Traditional,classification,MISSING_BODY_MOVEMENT,sub-cp043,1.0,1.0,0.0
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp003,0.08276610619168273,0.08276765666666658,1.5504749838468612e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp004,0.08030579857608666,0.08029854166666676,-7.25690941989765e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp005,0.26552432498216316,0.2655244166666667,9.168450354479774e-08
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp006,0.16747881985583954,0.16748228766666662,3.467810827079143e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp008,0.1900876415490911,0.19009173500000007,4.093450908959628e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp009,0.4035762099197968,0.4035719066666666,-4.303253130222284e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp011,0.4608954648803916,0.46087275000000005,-2.2714880391572212e-05
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp012,0.14653023601550774,0.1465286316666667,-1.6043488410555362e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp013,0.7696378979740702,0.7696476566666668,9.758692596562035e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp014,0.20589729674685353,0.20589830666666664,1.0099198131108267e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp015,0.24607575335784052,0.24607761083333327,1.8574754927502823e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp016,0.13587916648606266,0.1358607633333333,-1.840315272935711e-05
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp017,0.1780474653255062,0.17805060500000006,3.139674493862765e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp018,0.10710195097495774,0.10710479599999996,2.8450250422196177e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp019,0.2158474680035846,0.21584742833333323,-3.967025136164537e-08
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp020,0.19689303719835516,0.19689116166666665,-1.8755316885110673e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp022,0.3070497660930844,0.30704999166666663,2.2557358225760993e-07
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp023,0.40581685266845985,0.4058156716666666,-1.1810017932489814e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp024,0.3126708542067297,0.31267253999999994,1.6857932702563083e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp025,0.09442948974574589,0.09442675266666671,-2.737079079176419e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp026,0.1374181065900181,0.13742104333333324,2.9367433151405997e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp027,0.09507511608375467,0.09507699400000001,1.8779162453408382e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp028,0.19522566605554126,0.1952249649999999,-7.010555413689001e-07
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp029,0.16740194457669935,0.16740877500000004,6.830423300685506e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp030,0.27179396762610514,0.27178937272727277,-4.594898832366301e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp031,0.21684711831902045,0.21684083833333337,-6.279985687085432e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp032,0.27991175117014716,0.27990804500000005,-3.706170147110832e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp033,0.4014135752350169,0.40141311166666654,-4.6356835037286714e-07
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp035,0.1994431344079718,0.19944404333333335,9.089253615590653e-07
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp036,0.4110858651284399,0.41108227999999997,-3.585128439953511e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp037,0.10348940637192135,0.10349177666666655,2.3702947452020062e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp038,0.48565714344307537,0.4856493783333334,-7.765109741986187e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp039,0.8363794634547358,0.8363793950000001,-6.845473565775251e-08
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp042,0.19148515800533983,0.1914884441666667,3.286161326859771e-06
hdc_regression,HDC,regression,MISSING_PHYSIOLOGICAL,sub-cp043,0.33582582572033565,0.33580813,-1.7695720335664245e-05
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp003,0.08276610619168273,0.08867268750000001,0.0059065813083172825
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp004,0.08030579857608666,0.08029854166666676,-7.25690941989765e-06
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp005,0.26552432498216316,0.2919745050000001,0.026450180017836944
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp006,0.16747881985583954,0.20096666833333335,0.03348784847749381
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp008,0.1900876415490911,0.1923479079999999,0.0022602664509087933
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp009,0.4035762099197968,0.40812316333333326,0.0045469534135364476
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp011,0.4608954648803916,0.46087275000000005,-2.2714880391572212e-05
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp012,0.14653023601550774,0.13725642833333335,-0.009273807682174395
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp013,0.7696378979740702,0.74422647,-0.025411427974070255
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp014,0.20589729674685353,0.18694508483333347,-0.018952211913520062
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp015,0.24607575335784052,0.20124815049999992,-0.0448276028578406
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp016,0.13587916648606266,0.1358607633333333,-1.840315272935711e-05
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp017,0.1780474653255062,0.155292234,-0.022755231325506192
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp018,0.10710195097495774,0.09240783600000001,-0.014694114974957734
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp019,0.2158474680035846,0.21941482166666662,0.003567353663082029
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp020,0.19689303719835516,0.19982278833333345,0.0029297511349782868
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp022,0.3070497660930844,0.2896550300000001,-0.017394736093084284
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp023,0.40581685266845985,0.39573444166666666,-0.01008241100179319
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp024,0.3126708542067297,0.30459573333333334,-0.008075120873396346
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp025,0.09442948974574589,0.06333044500000011,-0.031099044745745777
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp026,0.1374181065900181,0.13687724499999995,-0.000540861590018149
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp027,0.09507511608375467,0.09507699400000001,1.8779162453408382e-06
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp028,0.19522566605554126,0.1455884816666666,-0.049637184388874656
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp029,0.16740194457669935,0.16633362166666668,-0.0010683229100326708
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp030,0.27179396762610514,0.17616272727272725,-0.09563124035337789
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp031,0.21684711831902045,0.1897146699999999,-0.027132448319020563
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp032,0.27991175117014716,0.28633236999999995,0.006420618829852787
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp033,0.4014135752350169,0.40141311166666654,-4.6356835037286714e-07
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp035,0.1994431344079718,0.20448845949999997,0.00504532509202818
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp036,0.4110858651284399,0.3879338199999998,-0.023152045128440102
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp037,0.10348940637192135,0.14569761,0.04220820362807866
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp038,0.48565714344307537,0.4435356283333333,-0.04212151510974205
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp039,0.8363794634547358,0.8363793950000001,-6.845473565775251e-08
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp042,0.19148515800533983,0.25434579899999993,0.0628606409946601
hdc_regression,HDC,regression,MISSING_EYE_TRACKING,sub-cp043,0.33582582572033565,0.33580813,-1.7695720335664245e-05
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp003,0.08276610619168273,0.12716695666666664,0.044400850474983905
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp004,0.08030579857608666,0.08029854166666676,-7.25690941989765e-06
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp005,0.26552432498216316,0.25077592499999996,-0.014748399982163207
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp006,0.16747881985583954,0.17525418333333334,0.007775363477493802
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp008,0.1900876415490911,0.1796444263333333,-0.010443215215757806
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp009,0.4035762099197968,0.4035719066666666,-4.303253130222284e-06
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp011,0.4608954648803916,0.46087275000000005,-2.2714880391572212e-05
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp012,0.14653023601550774,0.11185567666666674,-0.034674559348841005
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp013,0.7696378979740702,0.7696476566666668,9.758692596562035e-06
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp014,0.20589729674685353,0.20408577000000008,-0.001811526746853448
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp015,0.24607575335784052,0.24607761083333327,1.8574754927502823e-06
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp016,0.13587916648606266,0.1358607633333333,-1.840315272935711e-05
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp017,0.1780474653255062,0.1303610483333334,-0.0476864169921728
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp018,0.10710195097495774,0.07299411766666665,-0.03410783330829109
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp019,0.2158474680035846,0.1758707755,-0.0399766925035846
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp020,0.19689303719835516,0.19689116166666665,-1.8755316885110673e-06
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp022,0.3070497660930844,0.32507161833333326,0.01802185224024888
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp023,0.40581685266845985,0.4652089833333333,0.05939213066487348
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp024,0.3126708542067297,0.31667303166666666,0.004002177459936973
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp025,0.09442948974574589,0.08278507000000002,-0.011644419745745871
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp026,0.1374181065900181,0.13742104333333324,2.9367433151405997e-06
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp027,0.09507511608375467,0.09507699400000001,1.8779162453408382e-06
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp028,0.19522566605554126,0.16589762050000004,-0.02932804555554122
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp029,0.16740194457669935,0.12118305833333336,-0.046218886243365995
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp030,0.27179396762610514,0.30362635272727273,0.03183238510116759
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp031,0.21684711831902045,0.21684083833333337,-6.279985687085432e-06
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp032,0.27991175117014716,0.30622957999999995,0.026317828829852785
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp033,0.4014135752350169,0.40141311166666654,-4.6356835037286714e-07
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp035,0.1994431344079718,0.19055916833333333,-0.008883966074638455
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp036,0.4110858651284399,0.38967646500000014,-0.02140940012843978
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp037,0.10348940637192135,0.11008148083333331,0.0065920744614119675
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp038,0.48565714344307537,0.4856493783333334,-7.765109741986187e-06
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp039,0.8363794634547358,0.8363793950000001,-6.845473565775251e-08
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp042,0.19148515800533983,0.20708289983333336,0.015597741827993533
hdc_regression,HDC,regression,MISSING_HEAD_MOVEMENT,sub-cp043,0.33582582572033565,0.33580813,-1.7695720335664245e-05
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp003,0.08276610619168273,1.0063650883333335,0.9235989821416508
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp004,0.08030579857608666,0.8245306106666667,0.74422481209058
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp005,0.26552432498216316,1.2631463025,0.9976219775178369
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp006,0.16747881985583954,0.8467785999999998,0.6792997801441603
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp008,0.1900876415490911,0.7208836683333334,0.5307960267842423
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp009,0.4035762099197968,1.1199908416666668,0.71641463174687
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp011,0.4608954648803916,0.8494561366666665,0.3885606717862749
