variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,model_training_and_inference_seconds,model_bytes,preprocessing_seconds,encoding_seconds,preprocessing_bytes,quantizer_state_sha256,outer_test_feature_access_after_inner_selection,outer_test_label_access_before_prediction
hybrid,3,5000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,0.35021710000000894,160000,0.06692710000788793,0.6502052999858279,63424,ee57d76328639ed8a42861d13c80e46f6ab2387bd6899ed46353040b8b252583,True,False
hybrid,3,5000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,0.35897179998573847,160000,0.06219180001062341,0.6636222999950405,63424,ee57d76328639ed8a42861d13c80e46f6ab2387bd6899ed46353040b8b252583,True,False
hybrid,3,5000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,0.3537924000120256,160000,0.05900189999374561,0.6349787999934051,63424,ee57d76328639ed8a42861d13c80e46f6ab2387bd6899ed46353040b8b252583,True,False
hybrid,3,5000,45,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,0.34097789999214,160000,0.06082980000064708,0.631731800007401,63424,ee57d76328639ed8a42861d13c80e46f6ab2387bd6899ed46353040b8b252583,True,False
hybrid,3,5000,46,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,0.3574130999913905,160000,0.0596981999988202,0.6329516000114381,63424,ee57d76328639ed8a42861d13c80e46f6ab2387bd6899ed46353040b8b252583,True,False
hybrid,3,10000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,0.584524700010661,320000,0.06692710000788793,0.6502052999858279,63424,ee57d76328639ed8a42861d13c80e46f6ab2387bd6899ed46353040b8b252583,True,False
hybrid,3,10000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,0.5883098000194877,320000,0.06219180001062341,0.6636222999950405,63424,ee57d76328639ed8a42861d13c80e46f6ab2387bd6899ed46353040b8b252583,True,False
hybrid,3,10000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,0.5772692999744322,320000,0.05900189999374561,0.6349787999934051,63424,ee57d76328639ed8a42861d13c80e46f6ab2387bd6899ed46353040b8b252583,True,False
hybrid,3,10000,45,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,0.5666960999951698,320000,0.06082980000064708,0.631731800007401,63424,ee57d76328639ed8a42861d13c80e46f6ab2387bd6899ed46353040b8b252583,True,False
hybrid,3,10000,46,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,0.6144829000113532,320000,0.0596981999988202,0.6329516000114381,63424,ee57d76328639ed8a42861d13c80e46f6ab2387bd6899ed46353040b8b252583,True,False
