variant,outer_fold,dimension,seed,selected_temperature,macro_f1,balanced_accuracy,mae_bounded,rmse_bounded,model_bytes,checkpoint_sha256,status
hybrid,4,1000,43,0.05,0.8538850431671463,0.8571428571428571,0.352386982194881,0.4304996248477301,32000,7cab6f0aa3221fa832d3499cca8d6e75d0cd8fd5fd5db8dfa0196c0263560a9a,COMPLETE
hybrid,4,1000,44,0.05,0.9042397660818713,0.9047619047619047,0.30620923746602663,0.4292386165438597,32000,882caccfb879186f503d357bae9fbc45059ef33e8572ff6ae61191b069d2b0bc,COMPLETE
hybrid,4,1000,45,0.05,0.7519591557553253,0.75,0.337297292426496,0.4430606405372698,32000,ce0981a26a872ed3a27a3fe125f98032067313119bf8eda386455bc3cdc34c48,COMPLETE
hybrid,4,1000,46,0.05,0.6213235294117647,0.6547619047619048,0.43097064244603156,0.5458648508137751,32000,a0961c993e874114f3686e4607fb760a64b32ebf0306bf6c9beca919a6337c0b,COMPLETE
hybrid,4,2000,42,0.05,0.8687355960611775,0.8690476190476191,0.24170426593896183,0.32622825970484143,64000,81970be5b4069821b95a6da9123f37b07fc391e05df60ae5ecca8b865d9f0820,COMPLETE
hybrid,4,2000,43,0.05,0.8183801180046486,0.8214285714285714,0.2946877662106885,0.4003090608216424,64000,2454021ea6a93a90eb3b11c9e6970d42e20238a28193ee6eb4a338877d529075,COMPLETE
hybrid,4,2000,44,0.05,0.8237586960842774,0.8214285714285714,0.293506054721621,0.37798737029968127,64000,b36ab605a94cf8bf189053261b500d937fd472011cad9826fd13a97003dd5203,COMPLETE
hybrid,4,2000,45,0.05,0.9047078842881452,0.9047619047619047,0.24000119332598555,0.3428001087132133,64000,b9ffc6df0ee9f5af521d19062aad40289f602c23b8b1cb27dff7aed01d17afc6,COMPLETE
hybrid,4,2000,46,0.05,0.8633122269644666,0.8690476190476191,0.28958514128104396,0.3732250628512723,64000,6069baa830215a24bdba36e0805e90414a1e049cfa2e57d7205ed547de09fe08,COMPLETE
hybrid,4,5000,42,0.05,0.8925676594587244,0.8928571428571428,0.30884236281745064,0.41305808472254246,160000,c59fae7b30aa754062d70d7da938f61d2642ed6a07aac14be435eb47336c35d0,COMPLETE
hybrid,4,5000,43,0.05,0.9173894878071744,0.9166666666666666,0.30528212422772,0.396079309931965,160000,fd97b123c335c71fa48ef5b8537f1d7d6bb88dc23fd1fd66a56ae2c572e4cfe8,COMPLETE
hybrid,4,5000,44,0.05,0.9284090909090909,0.9285714285714285,0.25211579020010144,0.3564244360513227,160000,a09c92532ead9ae773e87a7db3b3a47e9845aa9cd3a3a45bb4090d88c16cf497,COMPLETE
hybrid,4,5000,45,0.05,0.9037230356379293,0.9047619047619048,0.2026569609256371,0.25903655449064894,160000,251aa361e74ae5ce0aeda78208e62c6a6bea13f69f65df43510c37a62ca597f2,COMPLETE
hybrid,4,5000,46,0.05,0.5182413178309886,0.5714285714285714,0.4004033214025727,0.5228935140974671,160000,53d10b891180be58a0d2516c24b1c3c84e34ad16416a26bffd9e1b171dea57d8,COMPLETE
hybrid,4,10000,42,0.05,0.9057649667405765,0.9047619047619047,0.29452102685256787,0.3741426912485081,320000,30884c440a6da543f524f1a80ae97d9d894746f696e883900b6829fbbd5e14cd,COMPLETE
hybrid,4,10000,43,0.05,0.839758363014177,0.8452380952380952,0.26075599777306846,0.3556384172597658,320000,d1fb71ba86d1de9ca996f56609e35e9d20960b075ffe1dde9bc5e19de19d2168,COMPLETE
hybrid,4,10000,44,0.05,0.7624822157511933,0.7619047619047619,0.3451051562589115,0.44524200245112067,320000,82f00865c80389c914e081890f7e2ab34790d598978b8f2444218b5fd74f5cc9,COMPLETE
hybrid,4,10000,45,0.05,0.858515470275014,0.8571428571428571,0.2392534037253127,0.3129339406952262,320000,49a848802300829c8040206c653dde8b6462a1117b37a5941fe1bda66387623c,COMPLETE
hybrid,4,10000,46,0.05,0.8657888339680738,0.8690476190476191,0.20580191829361366,0.28014397980043826,320000,e25d6d5092816f5f683b294efdb17bc88684145bb5875ad0680c3deb9a2e3ff3,COMPLETE
hybrid,5,1000,42,0.05,0.7952656820303879,0.7940476190476191,0.6098999967462064,0.6895932434823772,48000,100608be8bce9a924bff7222cdcf43ef33d2e7c3123b9931e11aca650836b4fb,COMPLETE
hybrid,5,1000,43,0.05,0.8054280545881889,0.8077380952380953,0.6099005110736521,0.7076123069136904,48000,16f1bd63f2881f2eb486c86475698df0fd912583bb6adc7a8d1cf834538ab18d,COMPLETE
hybrid,5,1000,44,0.05,0.8432748538011696,0.843452380952381,0.5940154698116402,0.6771499041839809,48000,60da3ae7aa6a3b8bc4d33f0fb74788aea970f436ec8ec09e6a02f76f6dd2681c,COMPLETE
hybrid,5,1000,45,0.05,0.8675409231273741,0.8660714285714286,0.6341112804986968,0.7227899675486557,48000,925aa108fc78632868dd010d521c44936de71f5640a5d1bfd18d33b35d24a40a,COMPLETE
hybrid,5,1000,46,0.05,0.8425188877316537,0.843452380952381,0.6112167081575036,0.7083862314037703,48000,3406eeffb7576e32340cd151bada5e4464f16b7b0adfab9a1ed47a33aba1100e,COMPLETE
hybrid,5,2000,42,0.05,0.7581533776301218,0.7589285714285714,0.6458109026664622,0.7426755434848432,96000,38d281af7dab6932cb41ffbf8679f4c5a2b7cb8ad9861ac19619ebf0f7aee03c,COMPLETE
hybrid,5,2000,43,0.05,0.771140224409202,0.7696428571428571,0.6263171281241878,0.7162531228010911,96000,c317c40cfe6c84164c665efd03f3984a5396df215483ae04138f90e720b540bc,COMPLETE
hybrid,5,2000,44,0.05,0.9034883720930232,0.9035714285714286,0.6017794985803118,0.6837694968927516,96000,8ec839ab065682bacf040970556e34a22dcf45ac1238056f01b8ce5212196eac,COMPLETE
hybrid,5,2000,45,0.05,0.7846917224662202,0.7827380952380952,0.6320555890359539,0.7171293085308773,96000,0699db1d1aa675de1026954073a0c24bb966004674f72a96e7a0117a74ebc04d,COMPLETE
hybrid,5,2000,46,0.05,0.7853174603174604,0.7833333333333334,0.6284155206683915,0.726233503023531,96000,db4d870e5e64716372ddf5f79358fc035ba66f9a37775849ed8ed021d0cf6ff5,COMPLETE
hybrid,5,5000,42,0.05,0.853270509977827,0.8559523809523809,0.6236282453547501,0.7145547627476744,240000,951cf6725564963dbe714b3d88c649fd253d5c815c67e6b1b77f46968666de97,COMPLETE
hybrid,5,5000,43,0.05,0.8565087415470889,0.8541666666666666,0.6252881791067542,0.7065009665230656,240000,ccc1a629cb7cd7b5a6def67106c77530419925bc3450631317054eebefe9618e,COMPLETE
hybrid,5,5000,44,0.05,0.8671113973745553,0.8672619047619048,0.6001916402363278,0.6819662591478978,240000,295037fe768069473b81b5a54beb710ce14b3ceab92c7228bcee8a26a46bde9f,COMPLETE
hybrid,5,5000,45,0.05,0.7833905333905333,0.780357142857143,0.6282131358197443,0.7133886474618223,240000,88fd80d766dc453d4d88214463e8feb1fea0a437bf36e5ae4dc100954398cb59,COMPLETE
hybrid,5,5000,46,0.05,0.8056397306397306,0.8047619047619048,0.6049585688635531,0.6866862512671068,240000,a2e01a134b84ab61c645c432473c22f8011468ea97cbcd2472c49294a0a1f354,COMPLETE
hybrid,5,10000,42,0.05,0.8681340076306416,0.8678571428571429,0.6365346081116331,0.7201250743874827,480000,2d9bdbdea3a4953100f54d0a6b889ad6d58beed3d20e68a7519c801ec1bfe3d5,COMPLETE
hybrid,5,10000,43,0.05,0.816990022172949,0.8196428571428571,0.5994738663502619,0.681923721076736,480000,dd1da6276db0335c1ae3be3be1601509eb928f82cb1ae9a41abb69278acda2af,COMPLETE
hybrid,5,10000,44,0.05,0.8183627966236662,0.8196428571428571,0.6315242285502041,0.725110151390937,480000,293f1ae1ad7fe32d3b4273cc41c7fd604e23783c0fa5450a860907f0512a47a9,COMPLETE
hybrid,5,10000,45,0.05,0.8094441790093965,0.8071428571428572,0.6128190703746141,0.7075477685624787,480000,b02e8cf99620f0134af4eafe3fa5103a0f181ee1a0a6918646dc8f10f78c2534,COMPLETE
hybrid,5,10000,46,0.05,0.8408663983132068,0.8428571428571429,0.6072530311789343,0.6921731809609875,480000,3df33a00987eef89427625466eba82919ad016abfe40395a2ded0ccf6a4831ad,COMPLETE
