candidate_id,variant,dimension,epochs,learning_rate,margin_threshold,levels,feature_k,seed,canonical_config_json,inner_fold_1_macro_f1,inner_fold_2_macro_f1,inner_fold_3_macro_f1,mean_macro_f1,std_macro_f1_sample,mean_balanced_accuracy,mean_accuracy,mean_severe_error_rate,training_seconds,inference_seconds,model_bytes,status
candidate_014,onlinehd,5000,1,0.05,0.1,51,50,42,"{""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""onlinehd""}",0.8972330644461792,0.6000493224433836,0.7683420670939971,0.7552081513278533,0.14902657123885715,0.7962700985689491,0.7935470484490091,0.01823321921361137,0.058262100006686524,0.005458900006487966,80000,COMPLETE
candidate_015,onlinehd,5000,1,0.1,0.0,51,50,42,"{""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""onlinehd""}",0.7469218693577846,0.6581937799043062,0.7078167115902965,0.7043107869507956,0.04446782089555897,0.7353582773123003,0.7327264239028944,0.04881211743956842,0.054817199968965724,0.007106000033672899,80000,COMPLETE
candidate_016,onlinehd,5000,1,0.1,0.1,51,50,42,"{""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""onlinehd""}",0.7745297572580945,0.6681413492816481,0.5631705418485802,0.6686138827961076,0.10568040003034186,0.7124974854859912,0.7111214856312896,0.06338831829027908,0.05813099999795668,0.006424399995012209,80000,COMPLETE
candidate_017,onlinehd,5000,3,0.05,0.0,51,50,42,"{""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""onlinehd""}",0.5901187071794165,0.6675777407049572,0.7045952018554758,0.6540972165799498,0.05841669586978653,0.690507885048115,0.6904243178752982,0.08693847909534184,0.15810219995910302,0.006193899986101314,80000,COMPLETE
candidate_018,onlinehd,5000,3,0.05,0.1,51,50,42,"{""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""onlinehd""}",0.6607071767839002,0.7100357080854579,0.6073108191860395,0.6593512346851326,0.05137586626112375,0.7026732207766692,0.7047152194211018,0.037555763045959124,0.1658259999821894,0.005849500012118369,80000,COMPLETE
candidate_019,onlinehd,5000,3,0.1,0.0,51,50,42,"{""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""onlinehd""}",0.5312610009038581,0.39564925911919413,0.8019820386050485,0.5762974328760335,0.20687627238222192,0.6273665085446695,0.6318342151675485,0.05213196389666978,0.15782610001042485,0.005401599977631122,80000,COMPLETE
candidate_020,onlinehd,5000,3,0.1,0.1,51,50,42,"{""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""onlinehd""}",0.334981491274458,0.8337734352394162,0.6089297101093833,0.5925615455410859,0.24979849569120036,0.6615605073938408,0.6610903620707542,0.04710032161012553,0.16794310000841506,0.005501700012246147,80000,COMPLETE
candidate_021,onlinehd,5000,5,0.05,0.0,51,50,42,"{""dimension"":5000,""epochs"":5,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""onlinehd""}",0.5687669332179659,0.5290851482711948,0.6298633798633799,0.5759051537841803,0.050766904921917086,0.6177227040732788,0.6205778607739392,0.012345679012345678,0.2605904000229202,0.005751399992732331,80000,COMPLETE
candidate_022,onlinehd,5000,5,0.05,0.1,51,50,42,"{""dimension"":5000,""epochs"":5,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""onlinehd""}",0.7391564207650273,0.5490623465975579,0.7173324059353472,0.6685170577659774,0.10402472264355925,0.6977149500138006,0.6996317045336653,0.054699657640834114,0.2747291999985464,0.006147399981273338,80000,COMPLETE
candidate_023,onlinehd,5000,5,0.1,0.0,51,50,42,"{""dimension"":5000,""epochs"":5,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""onlinehd""}",0.7794311382378658,0.6767433159406222,0.6401736111111112,0.6987826884298665,0.07219740417878223,0.7212389302906544,0.7231818653387281,0.04767092021993983,0.26077240001177415,0.005570000008447096,80000,COMPLETE
candidate_024,onlinehd,5000,5,0.1,0.1,51,50,42,"{""dimension"":5000,""epochs"":5,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""onlinehd""}",0.8107368041794272,0.6201388888888889,0.5511106806147488,0.6606621245610216,0.1344731589623365,0.702053714697393,0.7032368502956738,0.04909741674447556,0.2723165999923367,0.00564779998967424,80000,COMPLETE
