outer_fold,dimension,seed,levels,feature_k,test_rows,similarity_temperature,ridge_alpha,classification_accuracy,classification_balanced_accuracy,classification_macro_f1,classification_weighted_f1,classification_severe_error_rate,classification_confusion_true_0_pred_0,classification_confusion_true_0_pred_1,classification_confusion_true_0_pred_2,classification_confusion_true_0_pred_3,classification_confusion_true_1_pred_0,classification_confusion_true_1_pred_1,classification_confusion_true_1_pred_2,classification_confusion_true_1_pred_3,classification_confusion_true_2_pred_0,classification_confusion_true_2_pred_1,classification_confusion_true_2_pred_2,classification_confusion_true_2_pred_3,classification_confusion_true_3_pred_0,classification_confusion_true_3_pred_1,classification_confusion_true_3_pred_2,classification_confusion_true_3_pred_3,similarity_mae_raw,similarity_mae_bounded,similarity_rmse_bounded,similarity_r2_bounded,similarity_spearman_bounded,ridge_mae_raw,ridge_mae_bounded,ridge_rmse_bounded,ridge_r2_bounded,ridge_spearman_bounded
3,5000,42,51,50,84,0.05,0.01,0.8333333333333334,0.8333333333333334,0.8305569474710514,0.8305569474710514,0.023809523809523808,18,3,0,0,1,16,3,1,1,2,15,3,0,0,0,21,0.6765894098228661,0.6765894098228661,0.7761531742396572,0.5180690000941635,0.8523802076525009,0.275372329980527,0.22422030280331334,0.346391108139724,0.9040105601613873,0.9418267686237332
3,5000,43,51,50,84,0.05,0.01,0.8214285714285714,0.8214285714285714,0.8178782505910165,0.8178782505910165,0.011904761904761904,17,4,0,0,1,18,2,0,1,4,13,3,0,0,0,21,0.7082881766808253,0.7082881766808253,0.8078765434315628,0.47786839245845614,0.8238357906007685,0.2741387601198666,0.25117339372103625,0.3917983444721444,0.8771952458151095,0.9302821213171538
3,5000,44,51,50,84,0.05,0.01,0.8214285714285714,0.8214285714285714,0.8168653545111658,0.8168653545111658,0.023809523809523808,19,2,0,0,1,14,5,1,1,2,15,3,0,0,0,21,0.7213217144923744,0.7213217144923744,0.8208522615497064,0.460961251766986,0.828666384255677,0.26687437031355443,0.24286497497582923,0.35049530838848025,0.9017224310381313,0.9431592236236146
3,5000,45,51,50,84,0.05,0.01,0.8333333333333334,0.8333333333333334,0.8312370600414078,0.8312370600414078,0.023809523809523808,18,3,0,0,0,16,4,1,1,2,15,3,0,0,0,21,0.7071693371224015,0.7071693371224015,0.8073250424554131,0.47858102065949226,0.8352535574214616,0.28770077387287757,0.2647938914754917,0.40068375774004,0.8715620210266568,0.9168481686996379
3,5000,46,51,50,84,0.05,0.01,0.8452380952380952,0.8452380952380951,0.8440753690753691,0.8440753690753692,0.023809523809523808,18,3,0,0,0,18,2,1,1,2,15,3,0,0,1,20,0.6892863425379677,0.6892863425379677,0.7908776310075829,0.49961005821746673,0.8471104691198733,0.2637292911465777,0.22020070074844675,0.3379434028959581,0.9086354051512802,0.9421851183907644
3,10000,42,51,50,84,0.05,0.01,0.8095238095238095,0.8095238095238095,0.8068322981366459,0.8068322981366458,0.023809523809523808,17,4,0,0,1,15,4,1,1,2,15,3,0,0,0,21,0.6961126562324446,0.6961126562324446,0.7964044612707982,0.4925919472543756,0.8361318471768994,0.2590680583154596,0.22090569410151628,0.3481634182759945,0.9030257873394999,0.9364816704617697
3,10000,43,51,50,84,0.05,0.01,0.8452380952380952,0.8452380952380952,0.843578008566567,0.843578008566567,0.023809523809523808,17,4,0,0,0,18,2,1,1,2,15,3,0,0,0,21,0.7064765522172942,0.7064765522172942,0.804508616269523,0.4822127090784779,0.8352535574214616,0.2499411675746461,0.22367670879495774,0.3452628289550458,0.904634863153567,0.9429970324978365
3,10000,44,51,50,84,0.05,0.01,0.8333333333333334,0.8333333333333333,0.830144072058176,0.8301440720581759,0.023809523809523808,18,3,0,0,1,17,2,1,1,3,14,3,0,0,0,21,0.7146928613933673,0.7146928613933673,0.8136813242621438,0.47033816203760315,0.8273489496225201,0.25723938789129325,0.23234484753884818,0.34549807022925194,0.9045048667742903,0.9393102851876762
3,10000,45,51,50,84,0.05,0.01,0.8333333333333334,0.8333333333333333,0.8324786324786325,0.8324786324786324,0.023809523809523808,17,4,0,0,0,18,2,1,1,2,15,3,0,0,1,20,0.7083680725309515,0.7083680725309515,0.8081501890359616,0.47751461756891167,0.828666384255677,0.2667822388139957,0.24234567029549922,0.37063579162252763,0.8901032879746739,0.9290030692096879
3,10000,46,51,50,84,0.05,0.01,0.8214285714285714,0.8214285714285714,0.8202117327117326,0.8202117327117326,0.023809523809523808,17,4,0,0,1,17,2,1,1,2,15,3,0,0,1,20,0.7060190865211078,0.7060190865211078,0.805917429105915,0.4803976779706499,0.8392058613209321,0.2553063768557943,0.22100267383051952,0.3384218125072328,0.9083765414554555,0.9472472140794018
