outer_fold,dimension,seed,levels,feature_k,test_rows,similarity_temperature,ridge_alpha,classification_accuracy,classification_balanced_accuracy,classification_macro_f1,classification_weighted_f1,classification_severe_error_rate,classification_confusion_true_0_pred_0,classification_confusion_true_0_pred_1,classification_confusion_true_0_pred_2,classification_confusion_true_0_pred_3,classification_confusion_true_1_pred_0,classification_confusion_true_1_pred_1,classification_confusion_true_1_pred_2,classification_confusion_true_1_pred_3,classification_confusion_true_2_pred_0,classification_confusion_true_2_pred_1,classification_confusion_true_2_pred_2,classification_confusion_true_2_pred_3,classification_confusion_true_3_pred_0,classification_confusion_true_3_pred_1,classification_confusion_true_3_pred_2,classification_confusion_true_3_pred_3,similarity_mae_raw,similarity_mae_bounded,similarity_rmse_bounded,similarity_r2_bounded,similarity_spearman_bounded,ridge_mae_raw,ridge_mae_bounded,ridge_rmse_bounded,ridge_r2_bounded,ridge_spearman_bounded
2,5000,42,51,50,84,0.05,0.01,0.7261904761904762,0.7291666666666666,0.7198169441671494,0.7192143775591108,0.09523809523809523,15,1,1,3,7,11,1,3,1,0,14,6,0,0,0,21,0.6825782261312826,0.6825782261312826,0.8036421833633425,0.4732340313646587,0.7791208979539894,0.38560361743932553,0.3699254022390682,0.5140396298851335,0.7844810489945333,0.8842375944125355
2,5000,43,51,50,84,0.05,0.01,0.7261904761904762,0.7297619047619048,0.7184234528574152,0.7170405764745389,0.07142857142857142,16,2,0,2,7,11,1,3,1,1,13,6,0,0,0,21,0.6789925613424266,0.6789925613424266,0.8012771256144025,0.47632993341532837,0.7763811597379298,0.40144993115057737,0.3700137244184229,0.516556310946031,0.7823655692636242,0.8867457614534654
2,5000,44,51,50,84,0.05,0.01,0.7380952380952381,0.7393939393939394,0.7369617224880383,0.7367737525632263,0.09523809523809523,14,3,0,3,5,13,0,4,1,0,14,6,0,0,0,21,0.6960874652569794,0.6960874652569794,0.8159321441053582,0.45699935484192655,0.769793239600077,0.3815473448771265,0.35383791442392076,0.4886549900726535,0.8052412689374155,0.8928498976533275
2,5000,45,51,50,84,0.05,0.01,0.75,0.7518939393939393,0.7474913938328572,0.7471461008046373,0.08333333333333333,15,2,0,3,5,13,1,3,1,0,14,6,0,0,0,21,0.7059893682397815,0.7059893682397815,0.8266563484198418,0.4426316924159951,0.7592107393151447,0.390865826663908,0.371799413015286,0.5180757579667001,0.7810833456889387,0.8703829591771993
2,5000,46,51,50,84,0.05,0.01,0.75,0.7512987012987014,0.7449064449064449,0.74493861993862,0.09523809523809523,14,2,2,2,5,13,1,3,1,0,15,5,0,0,0,21,0.6617056671190701,0.6617056671190701,0.7861568990846278,0.49590693799938823,0.7902053350113294,0.37852706774435263,0.3543897237077558,0.4868598989841259,0.8066695466303078,0.8956848399176983
2,10000,42,51,50,84,0.05,0.01,0.7380952380952381,0.7416666666666667,0.7306547497723967,0.7298922225392814,0.09523809523809523,16,1,1,2,7,11,1,3,2,0,14,5,0,0,0,21,0.6827350537870955,0.6827350537870955,0.8029223045158591,0.47417733136742657,0.7755132274023079,0.37360552317254253,0.3576328537125515,0.4890663463290586,0.8049132299521633,0.8909244354635448
2,10000,43,51,50,84,0.05,0.01,0.7142857142857143,0.7161255411255412,0.7078938694792354,0.70748579590043,0.09523809523809523,14,2,1,3,6,12,1,3,1,1,13,6,0,0,0,21,0.6829242892049577,0.6829242892049577,0.8054372796893638,0.47087812779579596,0.7759419650620729,0.37665209703869273,0.35496369940540906,0.4851803460642504,0.8080011356295487,0.8993413229326984
2,10000,44,51,50,84,0.05,0.01,0.7380952380952381,0.7399891774891775,0.7352449751830556,0.7348869372310327,0.07142857142857142,15,3,0,2,6,13,0,3,1,0,13,7,0,0,0,21,0.6939819927259678,0.6939819927259678,0.8152875691111529,0.4578569418137033,0.7653280937288652,0.3755085104660364,0.3549478797158023,0.4831083398445408,0.8096375307362189,0.895343793332831
2,10000,45,51,50,84,0.05,0.01,0.7380952380952381,0.7399891774891775,0.735225881567345,0.7348805885391252,0.08333333333333333,15,2,0,3,5,13,1,3,1,0,13,7,0,0,0,21,0.6971379521185426,0.6971379521185426,0.8186371155817443,0.4533930845256693,0.7684651985564144,0.3759128633211207,0.3589880394550069,0.5059782845643984,0.7911877289880522,0.8876554514316534
2,10000,46,51,50,84,0.05,0.01,0.7380952380952381,0.7399891774891775,0.7349470312884947,0.7348341134926502,0.09523809523809523,15,1,1,3,5,13,1,3,1,0,13,7,0,0,0,21,0.6753665809716718,0.6753665809716718,0.800289507596368,0.47762004203489594,0.7782006805379084,0.3701988956908323,0.35164533667275855,0.4937275940224128,0.8011767994253062,0.8934941625584438
