variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,inner_fold,temperature,bounded_mae,bounded_rmse,model_seconds,model_bytes
hybrid,2,1000,46,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.5,0.9601525054292382,1.0726714296533864,0.11410299999988638,32000
hybrid,2,1000,46,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,1.0,0.9799614170240083,1.0950520514253486,0.11410299999988638,32000
hybrid,2,1000,46,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,2.0,0.9899543118885035,1.1064690769440626,0.11410299999988638,32000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.05,0.7003660611689254,0.8180576476573924,0.12336080000386573,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.1,0.840846970577385,0.9533738760777131,0.12336080000386573,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.2,0.9201800129331632,1.0333837341598453,0.12336080000386573,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.5,0.9701268367391329,1.0854181427775798,0.12336080000386573,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,1.0,0.9870975434287266,1.1034360475499,0.12336080000386573,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,2.0,0.9956341215542598,1.1125697644408175,0.12336080000386573,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.05,0.5904443078425933,0.6998084802719138,0.13223709998419508,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.1,0.7518810305267577,0.8691116211824582,0.13223709998419508,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.2,0.8687876627999875,0.982607543773784,0.13223709998419508,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.5,0.946142510536436,1.0611893368747094,0.13223709998419508,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,1.0,0.972882202090256,1.089175165744452,0.13223709998419508,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,2.0,0.9863983501176534,1.103497249299283,0.13223709998419508,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.05,0.668558938768343,0.7691405661492206,0.13190730000496842,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.1,0.8165548660270145,0.9219843120971534,0.13190730000496842,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.2,0.9052958791257656,1.0140664115481266,0.13190730000496842,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.5,0.9615462041017838,1.074959591625848,0.13190730000496842,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,1.0,0.9806951121294146,1.096247701002006,0.13190730000496842,64000
hybrid,2,2000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,2.0,0.9903299769579716,1.107078775043863,0.13190730000496842,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.05,0.6856492854279596,0.7974678177038583,0.13227260002167895,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.1,0.8338909629034403,0.9467734415240456,0.13227260002167895,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.2,0.9167281899301429,1.030729581181164,0.13227260002167895,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.5,0.9687325328682915,1.0844431678529143,0.13227260002167895,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,1.0,0.9863967997526105,1.1029563570232652,0.13227260002167895,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,2.0,0.995282754153631,1.1123312296012133,0.13227260002167895,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.05,0.5696179989631289,0.6793291479426633,0.1326404999999795,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.1,0.7214716557000287,0.8405953929367466,0.1326404999999795,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.2,0.8460570430761396,0.9621267391683159,0.1326404999999795,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.5,0.9359532393125705,1.0513438772875616,0.1326404999999795,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,1.0,0.9676280521698344,1.0839776042596465,0.1326404999999795,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,2.0,0.9837346896531166,1.1008310533138435,0.1326404999999795,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.05,0.6521454856316579,0.749954997713818,0.1305935000127647,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.1,0.805577070969545,0.9075005989440224,0.1305935000127647,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.2,0.8997127933828142,1.0058030766862325,0.1305935000127647,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.5,0.959364587091483,1.0714824054767078,0.1305935000127647,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,1.0,0.9796194026313815,1.0944887211615455,0.1305935000127647,64000
hybrid,2,2000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,2.0,0.9897964904321448,1.1061950446037945,0.1305935000127647,64000
hybrid,2,2000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.05,0.6997570258319942,0.8116425422810539,0.12510540001676418,64000
hybrid,2,2000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.1,0.8430656478810966,0.9535898696712005,0.12510540001676418,64000
hybrid,2,2000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.2,0.9222097303337041,1.034697692840988,0.12510540001676418,64000
hybrid,2,2000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.5,0.9711591819188334,1.086286795259674,0.12510540001676418,64000
hybrid,2,2000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,1.0,0.9876487123307258,1.1039313696438255,0.12510540001676418,64000
