variant,outer_fold,inner_fold,candidate_id,dimension,centroids_per_class,epochs,learning_rate,margin_threshold,levels,feature_k,seed,macro_f1,balanced_accuracy,accuracy,severe_error_rate,recall_class_0,recall_class_1,recall_class_2,recall_class_3,training_seconds,inference_seconds,preprocessing_seconds_shared,encoding_seconds_shared,model_bytes,model_dtype,sample_hv_dtype,subject_overlap_count,training_info_json
hybrid,1,1,candidate_013,2000,3,3,0.05,0.0,51,50,42,0.8491863145186235,0.8487208008898777,0.8487394957983193,0.025210084033613446,0.8275862068965517,0.7741935483870968,0.7931034482758621,1.0,0.13914220000151545,0.0006110999966040254,0.039157899998826906,0.2617632999899797,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[21,28,5],""1"":[7,21,26],""2"":[16,32,6],""3"":[9,30,15]}},""updates"":92}"
hybrid,1,2,candidate_013,2000,3,3,0.05,0.0,51,50,42,0.7450423565652676,0.7500000000000001,0.75,0.046296296296296294,0.6666666666666666,0.5555555555555556,0.8518518518518519,0.9259259259259259,0.1487213000364136,0.0005418000218924135,0.03904050000710413,0.2625028000038583,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[28,11,17],""1"":[24,14,20],""2"":[28,19,9],""3"":[14,34,9]}},""updates"":127}"
hybrid,1,3,candidate_013,2000,3,3,0.05,0.0,51,50,42,0.8623498205648308,0.861111111111111,0.8611111111111112,0.009259259259259259,0.8148148148148148,0.8148148148148148,0.9259259259259259,0.8888888888888888,0.14885830000275746,0.0005422999965958297,0.03336259999196045,0.2625617999874521,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[25,16,15],""1"":[9,46,3],""2"":[26,9,21],""3"":[15,18,24]}},""updates"":104}"
hybrid,1,1,candidate_014,2000,3,3,0.05,0.1,51,50,42,0.8731667526022364,0.875139043381535,0.8739495798319328,0.025210084033613446,0.9310344827586207,0.7419354838709677,0.8275862068965517,1.0,0.1450665000011213,0.0006175999878905714,0.039157899998826906,0.2617632999899797,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[21,28,5],""1"":[7,21,26],""2"":[16,32,6],""3"":[9,30,15]}},""updates"":503}"
hybrid,1,2,candidate_014,2000,3,3,0.05,0.1,51,50,42,0.5873517049025769,0.6018518518518519,0.6018518518518519,0.046296296296296294,0.37037037037037035,0.6666666666666666,0.37037037037037035,1.0,0.15724270002101548,0.0005818000063300133,0.03904050000710413,0.2625028000038583,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[28,11,17],""1"":[24,14,20],""2"":[28,19,9],""3"":[14,34,9]}},""updates"":530}"
hybrid,1,3,candidate_014,2000,3,3,0.05,0.1,51,50,42,0.9162365187213057,0.9166666666666667,0.9166666666666666,0.018518518518518517,0.9629629629629629,0.8518518518518519,0.8518518518518519,1.0,0.15420569997513667,0.0005426999996416271,0.03336259999196045,0.2625617999874521,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[25,16,15],""1"":[9,46,3],""2"":[26,9,21],""3"":[15,18,24]}},""updates"":529}"
hybrid,1,1,candidate_015,2000,3,3,0.1,0.0,51,50,42,0.8581243469174504,0.8581850203930294,0.8571428571428571,0.025210084033613446,0.896551724137931,0.7419354838709677,0.8275862068965517,0.9666666666666667,0.13978620001580566,0.0006299999949987978,0.039157899998826906,0.2617632999899797,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[21,28,5],""1"":[7,21,26],""2"":[16,32,6],""3"":[9,30,15]}},""updates"":111}"
hybrid,1,2,candidate_015,2000,3,3,0.1,0.0,51,50,42,0.680499951176643,0.6851851851851851,0.6851851851851852,0.037037037037037035,0.6296296296296297,0.48148148148148145,0.7777777777777778,0.8518518518518519,0.14884880001773126,0.0005314000009093434,0.03904050000710413,0.2625028000038583,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[28,11,17],""1"":[24,14,20],""2"":[28,19,9],""3"":[14,34,9]}},""updates"":149}"
hybrid,1,3,candidate_015,2000,3,3,0.1,0.0,51,50,42,0.9425800492610837,0.9444444444444444,0.9444444444444444,0.0,1.0,0.7777777777777778,1.0,1.0,0.14873260000604205,0.0005414000188466161,0.03336259999196045,0.2625617999874521,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[25,16,15],""1"":[9,46,3],""2"":[26,9,21],""3"":[15,18,24]}},""updates"":146}"
hybrid,1,1,candidate_016,2000,3,3,0.1,0.1,51,50,42,0.8186389759665622,0.8217463848720801,0.8235294117647058,0.01680672268907563,0.8275862068965517,0.8387096774193549,0.6206896551724138,1.0,0.14359649998368695,0.0006192000000737607,0.039157899998826906,0.2617632999899797,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[21,28,5],""1"":[7,21,26],""2"":[16,32,6],""3"":[9,30,15]}},""updates"":407}"
hybrid,1,2,candidate_016,2000,3,3,0.1,0.1,51,50,42,0.6970327796641813,0.7037037037037037,0.7037037037037037,0.05555555555555555,0.5555555555555556,0.5555555555555556,0.7037037037037037,1.0,0.15295860002515838,0.0005324000085238367,0.03904050000710413,0.2625028000038583,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[28,11,17],""1"":[24,14,20],""2"":[28,19,9],""3"":[14,34,9]}},""updates"":483}"
hybrid,1,3,candidate_016,2000,3,3,0.1,0.1,51,50,42,0.8965569784039976,0.8981481481481481,0.8981481481481481,0.009259259259259259,0.7037037037037037,0.9629629629629629,0.9259259259259259,1.0,0.15424619999248534,0.000532899983227253,0.03336259999196045,0.2625617999874521,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[25,16,15],""1"":[9,46,3],""2"":[26,9,21],""3"":[15,18,24]}},""updates"":463}"
hybrid,1,1,candidate_017,5000,2,1,0.05,0.0,51,50,42,0.8995538943814806,0.9004449388209121,0.8991596638655462,0.01680672268907563,0.9655172413793104,0.7741935483870968,0.8620689655172413,1.0,0.3095010000397451,0.002667900000233203,0.039157899998826906,0.2617632999899797,160000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[16,38],""1"":[14,40],""2"":[33,21],""3"":[35,19]}},""updates"":40}"
