variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,inner_fold,temperature,bounded_mae,bounded_rmse,model_seconds,model_bytes
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.05,0.2857775243089146,0.4128954495248582,0.04724720001104288,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.1,0.477046710048081,0.5725864930613686,0.04724720001104288,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.2,0.7250865029803591,0.821426258485431,0.04724720001104288,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.5,0.8956525261527326,1.0039744877404828,0.04724720001104288,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,1.0,0.949273885082503,1.0625866565448725,0.04724720001104288,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,2.0,0.97503230270791,1.090762955097521,0.04724720001104288,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.05,0.5012937510849925,0.6430136953646707,0.0456644999794662,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.1,0.6079559571573674,0.7219874656088012,0.0456644999794662,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.2,0.7519903211887031,0.8648581986332324,0.0456644999794662,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.5,0.8910662646434498,1.004713167267197,0.0456644999794662,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,1.0,0.9445378697851138,1.0598460934647838,0.0456644999794662,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,2.0,0.9720957611724533,1.0886258619057527,0.0456644999794662,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.05,0.2915126452750299,0.3962204314969644,0.04524189999210648,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.1,0.480951390238863,0.5581114892512176,0.04524189999210648,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.2,0.7037107354415585,0.8000075845761204,0.04524189999210648,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.5,0.8766217325825761,0.984645357378187,0.04524189999210648,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,1.0,0.9346687214642434,1.0479084748377048,0.04524189999210648,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,2.0,0.9633374906008754,1.0793594873945094,0.04524189999210648,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.05,0.4489378343622355,0.5635126075365914,0.046957100013969466,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.1,0.5899030955410005,0.6952339640175813,0.046957100013969466,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.2,0.7555494228952578,0.8605706835985892,0.046957100013969466,32000
